,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDRESS,BANK,ATM_ID,COORD_X,COOR_Y,WITHIN500,WITHIN1000,FREGUESIA,MWay_Dist,Police_Dis,V_Index,PARISH,NUMBER,N_INCOME,INCOME,N_DENSITY,DENSITY,N_AGE,AGE,N_UNP_RATE,UNP_RATE,N_COM_DENS,COM_DENS,N_FREQ_ATTACK,FREQ_ATTACK,N_MANUAL_ATK,MANUAL_ATK,N_LOGIC_ATK,LOGIC_ATK,N_FRAUD_ATTACK,FRAUD_ATTACK,N_CARD_SKIMMING,CARD_SKIMMING,N_CARD_TRAPPING,CARD_TRAPPING,N_CASH_TRAPPING,CASH_TRAPPING,N_TRANS_REVER,TRANS_REVER,N_PHYS_ATTACK,PHYS_ATTACK,N_BURGLARY,BURGLARY,N_RAM_RAIDS,RAM_RAIDS,N_EXPLO_GAS,EXPLO_GAS,N_VANDALISM,VANDALISM,N_LOG_NETWORK,LOG_NETWORK,N_LOG_ISOLATED,LOG_ISOLATED,EVENT_DATE,DETEC_DATE,ACCOUNT_DATE,YEAR_ACOUNT,N_IMPLEM_TYPE,GROSS_LOSS,INDIRECT_LOSS,NET_LOSS,N_ATTACK_L0,N_ATTACK_L1,N_ATTACK_L2,PERSONA1,PERSONA2,ATTACK_DURATION,SUCCESS_ATTACK,RECOVERED,RECOV_AMOUNT,RECOV_DATE
"Avenida Engenheiro Duarte Pacheco LJ1050/105, Lisbon",BANCO COMERCIAL PORTUGUES,CP13,-9.15985,38.72359,0,1000,Santo Antdnio,1161.49,439.91,1,18,0,6,58,2,11.42,4,49,1,3,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada, Lisbon",BANCO COMERCIAL PORTUGUES,CP14,-9.18017,38.75002,0,0,Carnide,676.24,851.82,0,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Sant'ana A Lapa 56, Lisbon",BANCO COMERCIAL PORTUGUES,CP16,-9.16149,38.71044,500,1000,Estrela,1427.60,452.70,1,16,1,4,40,2,15.16,3,45,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho 12, Lisbon",BANCO COMERCIAL PORTUGUES,CP17,-9.14941,38.70677,0,1000,MisericBrdia,2481.73,248.26,0,20,2,2,30,1,1.08,5,65,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Estados Unidos Da America, Lisbon",BANCO COMERCIAL PORTUGUES,CP19,-9.13948,38.74906,0,1000,Alvalade,1594.67,632.04,2,7,1,6,62,3,21.73,2,37,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii LJ G223, Lisbon",BANCO COMERCIAL PORTUGUES,CP20,-9.09772,38.7708,500,1000,Parque das Na,1843.72,458.51,2,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada, Lisbon",BANCO COMERCIAL PORTUGUES,CP22,-9.18017,38.75002,0,0,Carnide,676.24,851.82,0,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Professor Dias Amado 1 a, Lisbon",BANCO COMERCIAL PORTUGUES,CP24,-9.16956,38.76112,0,1000,Lumiar,459.17,442.73,0,5,1,5,48,3,23.30,1,26,3,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Terreiro Paco, Lisbon",BANCO COMERCIAL PORTUGUES,CP25,-9.13289,38.70809,500,1000,Santa Maria Maior,3851.07,433.29,2,17,2,2,24,1,0.03,4,55,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Beneficencia 8, Lisbon",BANCO COMERCIAL PORTUGUES,CP26,-9.15367,38.7396,500,1000,Avenidas Novas,1105.76,295.90,1,15,1,4,42,2,8.14,4,52,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Infante Dom Henrique, Lisbon",BANCO COMERCIAL PORTUGUES,CP27,-9.10438,38.74579,0,1000,Marvila,2915.14,705.79,0,1,2,3,36,1,0.00,4,55,4,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada Da Torre 28, Lisbon",BANCO COMERCIAL PORTUGUES,CP28,-9.15839,38.7738,0,1000,Lumiar,1618.68,644.77,0,9,3,1,22,1,0.63,2,33,5,19,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Helena Vaz Da Silva Lote 3.5, Lisbon",BANCO COMERCIAL PORTUGUES,CP29,-9.15242,38.77486,500,1000,Lumiar,1492.28,341.96,2,5,1,5,54,2,9.91,1,31,2,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Oceanos LT 1.03.01, Lisbon",BANCO COMERCIAL PORTUGUES,CP30,-9.09674,38.75845,0,1000,Marvila,2691.20,1634.15,1,13,0,6,66,2,11.59,2,36,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Largo Dona Estefania 17, Lisbon",BANCO COMERCIAL PORTUGUES,CP31,-9.14061,38.73169,500,1000,Arroios,2530.52,369.57,0,22,2,5,48,3,24.67,4,55,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Santo Condestavel, Lisbon",BANCO COMERCIAL PORTUGUES,CP32,-9.11817,38.7507,500,1000,Marvila,1697.09,445.18,1,1,2,2,28,1,0.02,3,47,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii Loja 63, Lisbon",BANCO COMERCIAL PORTUGUES,CP33,-9.09768,38.77217,500,1000,Parque das Na,1707.58,315.66,0,13,0,6,64,1,0.00,3,44,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Saldanha Loja 42, Lisbon",BANCO COMERCIAL PORTUGUES,CP34,-9.14554,38.73379,500,1000,Avenidas Novas,2044.41,461.15,1,22,1,5,54,1,4.60,3,48,2,8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Vitorino Nemesio, Lisbon",BANCO COMERCIAL PORTUGUES,CP35,-9.16015,38.7813,0,1000,Lumiar,1361.19,718.43,1,9,2,4,40,3,22.09,2,32,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Santo Condestavel, Lisbon",BANCO COMERCIAL PORTUGUES,CP36,-9.11817,38.7507,500,1000,Marvila,1697.09,445.18,2,1,2,2,28,1,0.02,3,47,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 147, Lisbon",BANCO COMERCIAL PORTUGUES,CP37,-9.13441,38.73304,500,1000,Arroios,2930.70,220.54,1,22,1,5,54,2,14.26,4,54,2,9,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Maria Helena Vieira Da Silva Lote 121, Lisbon",BANCO COMERCIAL PORTUGUES,CP38,-9.15229,38.76685,500,1000,Lumiar,683.16,222.56,0,5,1,5,52,3,22.90,2,32,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Maria Helena Vieira Da Silva Lote 121, Lisbon",BANCO COMERCIAL PORTUGUES,CP39,-9.15229,38.76685,500,1000,Lumiar,683.16,222.56,1,5,1,5,52,3,22.90,2,32,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada 2, Lisbon",BANCO COMERCIAL PORTUGUES,CP40,-9.19061,38.75454,500,1000,Carnide,373.00,280.60,1,11,1,3,36,1,0.08,1,25,3,11,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Francisco Metrass 36, Lisbon",BANCO COMERCIAL PORTUGUES,CP41,-9.16634,38.71799,500,1000,Campo de Ourique,777.96,338.32,3,3,1,6,58,3,21.28,1,30,2,9,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii Loja 63, Lisbon",BANCO COMERCIAL PORTUGUES,CP42,-9.09768,38.77217,500,1000,Parque das Na,1707.58,315.66,1,13,0,6,64,1,0.00,3,44,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua TomAs Ribeiro 97 A/b, Lisbon",BANCO COMERCIAL PORTUGUES,CP43,-9.1494,38.73171,0,1000,Avenidas Novas,1933.92,307.75,0,15,2,3,34,2,8.58,3,47,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Azinhaga Ulmeiros S/N, Lisbon",BANCO COMERCIAL PORTUGUES,CP44,-9.17453,38.76897,0,1000,Carnide,1284.40,659.39,1,5,1,4,44,1,0.04,1,27,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco LJ1050/105, Lisbon",BANCO COMERCIAL PORTUGUES,CP45,-9.15985,38.72359,0,1000,Santo Antdnio,1161.49,439.91,0,18,0,6,58,2,11.42,4,49,1,3,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 84, Lisbon",BANCO COMERCIAL PORTUGUES,CP46,-9.1373,38.70993,500,1000,Santa Maria Maior,3417.31,162.53,1,17,1,3,32,2,6.63,5,65,4,14,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii, Lisbon",BANCO COMERCIAL PORTUGUES,CP47,-9.09772,38.7708,500,1000,Parque das Na,1843.72,458.51,1,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"R. De Belem 52-58, Lisbon",BANCO COMERCIAL PORTUGUES,CP48,-9.20258,38.69717,500,1000,Bel2m,2067.39,81.78,0,6,2,4,44,2,14.60,3,44,4,14,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 202, Lisbon",BANCO COMERCIAL PORTUGUES,CP49,-9.14904,38.74326,0,1000,Alvalade,1390.76,736.52,1,15,2,4,42,1,3.50,3,48,4,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Da Graca, Lisbon",BANCO COMERCIAL PORTUGUES,CP50,-9.12975,38.71995,0,1000,Santa Maria Maior,3784.58,647.73,4,14,1,5,52,3,18.71,5,65,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Terceira S/N, Lisbon",BANCO COMERCIAL PORTUGUES,CP51,-9.1433,38.70669,0,1000,Santa Maria Maior,3011.81,382.65,1,17,2,5,48,1,0.00,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco Loja 1114, Lisbon",BANCO COMERCIAL PORTUGUES,CP53,-9.16444,38.72362,0,1000,Campo de Ourique,765.84,831.46,2,18,0,6,64,2,7.96,3,45,1,2,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada Piso 0, Lisbon",BANCO COMERCIAL PORTUGUES,CP54,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,3,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Figueira, Lisbon",BANCO COMERCIAL PORTUGUES,CP55,-9.13752,38.7138,500,1000,Santa Maria Maior,3246.50,257.14,1,17,2,2,28,1,2.34,5,57,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis, Lisbon",BANCO COMERCIAL PORTUGUES,CP57,-9.13449,38.73113,500,1000,Arroios,3019.81,177.63,2,22,1,4,44,1,0.00,4,55,3,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Da Terceira 5, Lisbon",BANCO COMERCIAL PORTUGUES,CP58,-9.14392,38.70667,0,1000,MisericBrdia,2958.27,377.99,0,17,2,5,48,1,4.67,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis, Lisbon",BANCO COMERCIAL PORTUGUES,CP59,-9.13449,38.73113,500,1000,Arroios,3019.81,177.63,0,22,1,4,44,1,0.00,4,55,3,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Morais Soares 76 a, Lisbon",BANCO COMERCIAL PORTUGUES,CP61,-9.13019,38.73274,500,1000,Arroios,3280.03,547.34,0,19,2,4,40,4,30.97,4,49,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Luis De Camoes 33, Lisbon",BANCO COMERCIAL PORTUGUES,CP62,-9.14372,38.71075,500,1000,Santa Maria Maior,2874.33,263.36,3,17,2,3,34,2,6.65,5,59,3,13,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada De Benfica 711, Lisbon",BANCO COMERCIAL PORTUGUES,CP63,-9.20155,38.75041,500,1000,Benfica,976.00,565.10,1,21,1,3,38,4,33.62,2,36,2,9,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar S/N, Lisbon",BANCO COMERCIAL PORTUGUES,CP64,-9.1521,38.73204,0,1000,Avenidas Novas,1748.90,448.74,1,15,1,3,38,1,4.83,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada LJ 1002, Lisbon",BANCO COMERCIAL PORTUGUES,CP65,-9.18017,38.75002,0,0,Carnide,676.24,851.82,0,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Marechal Gomes Da Costa 37, Lisbon",BANCO COMERCIAL PORTUGUES,CP66,-9.11739,38.75993,500,1000,Olivais,1118.48,487.35,0,0,2,2,28,1,0.00,2,34,5,20,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Santo Condestavel, Lisbon",BANCO COMERCIAL PORTUGUES,CP67,-9.11817,38.7507,500,1000,Marvila,1697.09,445.18,3,1,2,2,28,1,0.02,3,47,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Joao Frederico Ludovice, Lisbon",BANCO COMERCIAL PORTUGUES,CP68,-9.20721,38.75068,0,1000,Benfica,848.03,892.12,2,21,1,4,44,4,35.93,3,42,3,10,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque De Saldanha, Lisbon",BANCO COMERCIAL PORTUGUES,CP69,-9.14475,38.73363,500,1000,Avenidas Novas,2111.36,447.48,1,22,1,5,54,1,2.66,3,48,2,8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Travessa Larga 2, Lisbon",BANCO COMERCIAL PORTUGUES,CP70,-9.14425,38.72188,0,1000,Santo Antnnio,2513.54,461.08,2,18,0,5,56,1,0.52,4,55,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 60-68, Lisbon",BANCO COMERCIAL PORTUGUES,CP71,-9.15001,38.74634,500,1000,Alvalade,1325.99,465.10,3,15,1,3,34,2,7.10,3,46,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar 21, Lisbon",BANCO COMERCIAL PORTUGUES,CP72,-9.15126,38.73089,0,1000,Avenidas Novas,1862.94,305.83,1,15,2,2,28,1,4.83,3,45,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada Piso 1, Lisbon",BANCO COMERCIAL PORTUGUES,CP73,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Rodrigues De Faria 103, Lisbon",BANCO COMERCIAL PORTUGUES,CP75,-9.17884,38.70352,500,1000,Alcgntara,614.49,127.44,2,10,1,4,40,1,1.06,2,33,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho S/N, Lisbon",BANCO COMERCIAL PORTUGUES,CP76,-9.1586,38.7052,0,1000,Estrela,1722.31,691.48,1,16,2,3,36,1,0.03,4,51,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Esplanada Dom Carlos I, Lisbon",BANCO COMERCIAL PORTUGUES,CP77,-9.09375,38.76254,0,1000,Parque das Na,2761.79,1368.81,2,1,1,6,64,1,0.14,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Frei Miguel Contreiras, Lisbon",BANCO COMERCIAL PORTUGUES,CP78,-9.13532,38.74588,0,1000,Alvalade,1973.83,1074.77,0,8,0,6,70,3,17.61,3,41,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Jose Queiros, Lisbon",BANCO COMERCIAL PORTUGUES,CP79,-9.10581,38.77392,0,1000,Parque das Na,1337.24,848.46,0,13,0,6,60,1,4.02,3,41,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Dom Pedro Iv 51, Lisbon",BANCO COMERCIAL PORTUGUES,CP80,-9.14001,38.71396,500,1000,Santa Maria Maior,3034.90,109.64,0,17,2,2,26,1,1.19,5,59,4,18,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada De Benfica 709, Lisbon",BANCO COMERCIAL PORTUGUES,CP81,-9.20138,38.75037,500,1000,Benfica,986.57,555.73,0,21,1,3,38,4,33.62,2,40,3,12,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Torre De Belem, Lisbon",BANCO COMERCIAL PORTUGUES,CP82,-9.21474,38.69668,0,0,Bel2m,1096.46,1139.08,0,2,2,4,40,1,3.58,4,55,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Jose Queiros, Lisbon",BANCO COMERCIAL PORTUGUES,CP83,-9.10581,38.77392,0,1000,Parque das Na,1337.24,848.46,3,13,0,6,60,1,4.02,3,41,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Ferreira Borges 62-66, Lisbon",BANCO COMERCIAL PORTUGUES,CP84,-9.16389,38.71681,500,1000,Campo de Ourique,1025.80,393.17,2,3,2,5,50,3,23.49,2,34,3,12,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Travessa Larga 2, Lisbon",BANCO COMERCIAL PORTUGUES,CP85,-9.14425,38.72188,0,1000,Santo Antnnio,2513.54,461.08,0,18,0,5,56,1,0.52,4,55,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Rodrigues Sampaio 18 a, Lisbon",BANCO COMERCIAL PORTUGUES,CP86,-9.14503,38.72135,0,1000,Santo Antnnio,2448.22,486.13,0,18,0,6,60,1,4.16,3,45,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida De Roma 3 B, Lisbon",BANCO COMERCIAL PORTUGUES,CP88,-9.1382,38.74193,0,1000,Avenidas Novas,2342.68,648.53,0,8,0,6,64,2,15.46,3,44,1,2,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Infante Santo 76, Lisbon",BANCO COMERCIAL PORTUGUES,CP89,-9.16437,38.71103,500,1000,Campo de Ourique,1189.68,301.62,1,16,1,4,40,2,9.31,4,52,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Carmo, Lisbon",BANCO COMERCIAL PORTUGUES,CP90,-9.13966,38.71207,500,1000,Santa Maria Maior,3135.47,294.58,2,17,1,4,46,1,2.83,5,61,3,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Palma 2 B, Lisbon",BANCO COMERCIAL PORTUGUES,CP91,-9.13722,38.71494,500,1000,Santa Maria Maior,3236.08,207.79,1,17,2,2,28,1,0.44,5,57,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Arantes E Oliveira, Lisbon",BANCO COMERCIAL PORTUGUES,CP92,-9.1243,38.74092,500,1000,Areeiro,2503.94,211.21,1,8,1,6,66,3,21.99,3,42,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Azinhaga Ulmeiros S/N, Lisbon",BANCO COMERCIAL PORTUGUES,CP94,-9.17453,38.76897,0,1000,Carnide,1284.40,659.39,1,5,1,4,44,1,0.04,1,27,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
